,none,board_features,graph_features,turn_features,p0_vps,p1_vps
1,1.8535503748317863,0.04909185774921282,-0.5539285147850213,0.10998633637387628,-0.28716396000893263,-0.1715359091907388
2,1.8535498801029051,0.5817392180258991,0.22492248481822052,0.06330483564450762,0.5885163333948119,0.6879666902309524
3,1.8535498902218386,0.5875374005628862,0.049012792603212674,0.07011987018001331,0.6540939144904936,0.7856855971360159
4,1.8535503412094763,0.007659841168449588,0.06788024221825015,-0.0671815278171371,-0.3824784050858371,-0.4794304539805323
5,1.8535503268092526,-0.05067128083119857,0.20902298890577103,-0.09550913132035538,-0.6165201760525999,-0.2998726811326026
6,1.8535504031373877,-0.14656762859611364,0.1857049955712464,0.22252502466148968,-0.8245328123055723,-0.29067975764151294
7,1.8535503669977957,-0.10526135623232732,0.23409147655713847,0.019879927562274774,-0.6772350884045686,-0.325025223778055
8,1.853550055156384,0.5358111372214103,0.5154453737022366,-0.019739431794413065,0.6435373482055642,0.4713952378176641
9,1.8535501164381816,-0.02202737306148017,0.8387376418596748,-0.02544125670332953,0.7073478211343693,0.6478327765899285
10,1.8535503210128854,0.15199416251459782,0.22456850544752355,-0.13166994878448834,-0.05390856948810885,-0.044534382096309
11,1.8535500036656982,0.3316318093854512,0.652467153573975,0.007561260289389415,0.6642642361208961,0.4905251793180013
12,1.8535500257962785,0.36406098176087465,0.6090939573382147,-0.014148778883872892,0.6432750039651516,0.5441684800434005
13,1.8535505588314662,-0.37321361187571533,0.30287126710388135,-0.3679618009583773,-0.09490160210580809,-0.32034439780884894
14,1.8535505925107212,-0.28835925678482177,-0.4981420651054306,-0.23926278938497303,-0.643934299491744,-0.1838517016424769
15,1.853550064426003,-0.08679827114460345,0.34964273822428027,0.5603828181019818,-0.13275252169430782,0.4559748220457072
16,1.853550466003862,-0.2662715844034148,-0.20827770939308293,0.1985718878219172,-0.5511307030029293,-0.026442109111083606
17,1.8535505938417258,-0.12778803575903153,-0.30856875085819674,-0.43508446979899085,-0.7443397747947896,-0.23776915582408048
18,1.8535503964567839,-0.13514266108418552,-0.08348565832658328,0.02772394909180914,-0.5518551624713057,-0.1107907137336181
19,1.853550345243426,-0.11617807404862926,-0.008508556317893518,-0.014617383257339384,-0.5423181997057809,-0.17192805780303339
20,1.853550386268734,-0.3332382699958296,-0.042852131407724564,0.15632153027344772,-0.3465400088866597,-0.2872413441389527
21,1.8535503103255997,-0.23598377667891604,0.059644745100476876,-0.03152513722235284,-0.44032977723214795,-0.2053563521131021
22,1.8535502774138881,0.15822787900472854,0.16564132292518477,-0.17872086816668042,-0.32249280444380307,0.32379417309850034
23,1.8535504047642208,-0.3701838530094733,0.19824184254020688,-0.09299010930080803,-0.49548981361715905,-0.09312832456113851
24,1.8535502639581485,-0.1842271343375686,0.16014598089802082,0.07289262907166388,-0.3565544054486544,0.4541926478528591
25,1.8535503814370937,-0.21617388345780927,0.21425302604160312,-0.10975397051820662,-0.4599704173523318,-0.2819049908406589
26,1.8535502360448117,-0.16224799051841582,0.15584815015864306,0.2441745479645603,-0.31396717535377244,0.22264215205584337
27,1.8535502582915082,-0.3833739341056912,0.08997019297705672,-0.008044959507055471,-0.21220709076118852,-0.3398945272174767
28,1.8535504823365374,-0.19934096431633025,-0.2441409125312468,-0.34907693460674466,-0.3878263496597961,-0.67316511926067
29,1.853550296379435,-0.07678100127045162,0.06333142999686447,0.3534192777727905,-0.25444530449923836,0.06092528978284395
30,1.8535505883913774,-0.6250034429878677,-0.1583880801407005,-0.42986362082650004,-0.4730146765592436,-0.16728042057159387
31,1.8535506558794763,-0.49010564791860994,-0.151815999280897,-0.30323464385677684,-0.7643668339225616,-0.14402708566861644
32,1.853550366064843,0.071496461077588,0.13190874961328242,-0.023631317224070303,-0.17167856593048175,0.1383543904787239
33,1.8535503410216678,0.002396354030062997,0.28033598956231864,-0.07942174411661757,0.036593287467843016,-0.09345421714952457
34,1.8535504279082038,-0.1474944275335171,0.16106271730345634,-0.016151692996175526,0.06243981502199525,0.08659331686729349
35,1.8535507186111913,-0.18209582140205247,-0.04918007780869585,-0.5605246411990517,-0.1710327137456546,-0.8907168770671762
36,1.8535499330003355,0.09737458519208886,0.5769911122628072,0.6875184982044801,0.7624708196379565,0.02209450813693814
37,1.8535503649598613,-0.23674509414923917,0.1832815986574857,-0.07745122225023642,-0.3727439150441093,-1.349891669124801
38,1.8535505652162836,-0.3512850853247612,0.04946514727870063,-0.18756549586091353,-0.48029488795593256,0.11613009422634453
39,1.853550271866625,-0.14691726000871913,0.5638943909311971,0.026247506480445493,-0.08210372619992545,-0.2146712808742296
40,1.8535500591621363,0.22688597540537173,0.475126664027797,0.2125156566386195,0.15922795761473194,0.072693431270059
41,1.8535504360374733,-0.0496043529838284,0.26444587557490024,-0.369872649762783,-0.49688131293189647,-1.201637759644603
42,1.8535504006727304,-0.04734307718775643,-0.16000497774970765,-0.024916614233486588,-0.501834459042373,-1.1194512164739827
43,1.853550239314119,0.42022067902192506,0.18716247448015455,-0.006308179718430285,-0.3001733938711577,0.8455480188754149
44,1.8535502436884825,0.03893981940541394,0.2504622764268781,-0.018827479972840344,-0.25659448638192695,1.1324694859978355
45,1.853550441708384,0.05654373016322391,0.07516032770985683,-0.010005849933530726,-0.6281414535822636,-1.347107089215489
46,1.8535504698684901,-0.02350222309637662,-0.034891311462561886,0.04869110264616573,-0.8305488490377415,-1.0132990174897372
47,1.8535501771883085,0.4555013214245519,0.16432682780679564,-0.0951247869515724,-0.003194714976933105,0.6249408909917711
48,1.8535501134494892,0.16351996871806862,0.26968370174666934,0.08589002416696379,0.07922450424682503,1.5481313629220974
49,1.8535502273769604,0.3318065284588708,0.11142105131575009,0.009275708331257515,-0.006341223416499203,0.7002875403788682
50,1.8535500617107326,-0.11197942808216965,0.21301272509770597,0.16623389570499392,0.5113249637713237,1.3678574253308002
51,1.8535501973988138,0.3235329488143185,0.022153178196357592,0.20692238552926684,-0.2333911410331647,0.8272321675165198
52,1.85355022985459,-0.04658519109053513,0.01619979643948083,0.34215491021774075,-0.29393153147608964,1.1286116103621886
53,1.8535501748723777,0.03559152839251936,0.19146743893036733,0.28386012538527694,-0.4078582310844292,1.043388667866431
54,1.8535505713680718,-0.516494033677042,0.005711052346337627,-0.30247121910114105,-0.4854969489910271,-0.5547990795872288
55,1.8535501430009018,0.36704635416408016,0.6873718857165363,0.10282210473533815,0.8044974859940597,0.18471177145728657
56,1.8535504969380716,-0.09245977209050366,0.31226095079917443,-0.161073614537376,-0.05424805086677348,0.14197018576007792
57,1.8535504809753947,-0.09255373198093725,0.3967360780083503,-0.06965716692490481,-0.12231800762879536,0.03424258656186291
58,1.8535502548436227,0.10591455256877616,0.31148014995867945,0.07957797826791074,0.04018352527752614,0.6092934193257817
59,1.853550377744349,-0.1530237729505463,0.1610691656173778,-0.16358664909316056,-0.44718878918105426,0.7491797682848864
60,1.8535503004030731,-0.39827297356071184,0.24195203074696567,-0.16918742301308454,0.17312044556107514,0.2988376725144649
61,1.8535502452747754,0.11905027612183827,0.10409891268821914,0.14379003267430057,-0.34718236271867575,-0.8733072452706869
