,none,board_features,graph_features,turn_features,p0_vps,p1_vps,p0_hand_and_pieces,p1_hand_and_pieces,p0_dev_cards_played,p1_dev_cards_played
1,2.4329671886006694,0.08889399380778834,-0.6283503792856105,0.1500547901314458,0.3371195839370541,0.11226451483112343,1.0641563310656597,0.40885349838222623,0.058934445108311306,-0.02489395482344603
2,2.432967148950141,0.2429519114582719,-0.5394690027385409,0.3194970606992216,0.31125305997711183,0.03203498110726222,0.7946102981193229,0.3746555783681893,0.060420205885514555,-0.02892127151043755
3,2.432967082816945,0.28777578099449974,-0.49792345191455556,0.16390797081891573,0.24089170385193887,0.0016158102584753475,1.0972223745790757,0.24342316221022708,0.05094237083871145,-0.020822828492888523
4,2.4329670160667667,0.3029375263378321,-0.4865114819880391,0.16925643962274273,-0.012072625872608878,0.07251278886200613,0.9613193779502628,0.490730861377644,0.06735489393524274,0.0015051691724091154
5,2.4329669956798257,0.34758367412811647,-0.5056210807389472,0.17508206288187628,-0.010990778784211175,0.0643863219321471,0.9238855890863973,0.5041437709060493,0.06932665632463819,-0.0007632616433903006
6,2.432966915196647,0.47545127368833934,-0.406030025213898,-0.14824015554957182,0.0033846758543729094,0.0780296674009806,0.9719413891423974,0.5140704593262966,0.07597787735402892,0.0024477956051023875
7,2.4329669202220923,0.6246850802559997,-0.12757382076631585,0.3714220516624195,0.021049437873367882,-0.09982719365658013,0.7253385970424776,-0.019076864079163702,0.07121147551607451,-0.00019589379455176026
8,2.432967154797679,0.36027938916373503,-0.39576656459326115,-0.31612067806077604,0.00458405479459828,-0.28589792333099007,0.40641877507264784,-0.27470736165936976,0.06632290543873776,0.0019204732982016082
9,2.4329672002205203,0.21736153149764706,-0.4447031336310433,0.18308812566973862,-0.0016078274016745886,-0.39983996951263245,0.32781276744201376,-0.39616244864953554,0.07723552484228988,0.0038484972066883394
10,2.4329668625711394,0.5915103844826543,-0.34006077710390503,-0.1465934708072102,0.010507871202510455,0.05107746512789413,1.165784948741179,0.14400284877097358,0.08389693103938553,0.0069067556862702495
11,2.4329669599237262,0.3012954370808705,-0.30669447120260673,0.1765610156203885,0.0031661169693341096,0.044405756850699196,1.070068184386285,0.18402963806740907,0.08714951629809384,0.007051772350081198
12,2.43296690140511,0.4097573034356924,-0.27070107012140193,-0.14152963397669277,0.012504714844204678,0.04447236796713688,1.1482151130673408,0.2638295198274458,0.09051817210776042,0.009966472893197353
13,2.4329669419978326,0.2935013050598472,-0.3201616586466582,0.17040220774554327,0.006771099268539693,0.036907749886538666,1.1413646131153605,0.13758123875864953,0.09349948544212458,0.007166924261232277
14,2.4329668841372873,0.46169267014327214,-0.286044200629178,-0.14411133985883423,0.014725222816540706,0.03766201796850677,1.172483348124909,0.2066869407082732,0.09531804224457163,0.00862025653744597
15,2.4329669230105324,0.3420361060081707,-0.32282873328025147,0.19016575893127768,0.016598443865401213,0.03228388320730602,1.183203891096454,0.027495021032122147,0.08957243637286327,0.008506162954411756
16,2.432966835585905,0.598609863945373,-0.2985110717521501,-0.15091452581901615,0.03610036375301201,0.025314579048283214,1.2866783219388689,-0.033819673736202094,0.09297694973742396,0.01059814058394859
17,2.432966936409625,0.26312539174951044,-0.3686628390844243,0.17879921709030994,0.0009927747242198248,0.05022427673746832,1.1779674034114394,0.1674941231970024,0.0877795906038926,0.00931303307214748
18,2.4329668765630257,0.4205211075273485,-0.32083858996336057,-0.14650997981584246,0.010818936053020312,0.04715395477307077,1.202102919755845,0.250026138782154,0.09409620334894103,0.009662265923620794
19,2.4329669023439116,0.5659128018795965,-0.025436213692276777,0.36486833067442315,0.014580217897355252,-0.11150175539138046,0.7951182642451899,0.013859561810119714,0.08050771808244797,-0.13087603361487204
20,2.432966872570217,0.414251281864905,-0.313377903266312,-0.12958128135077684,-0.015264608130717727,0.06013542733094274,1.2454604784316778,0.3309954300563407,0.08900968695687847,-0.11459553989387117
21,2.432966930629039,0.3016617748006858,-0.346944999118166,0.18601006144414806,-0.03396342979330669,0.056829823880580055,1.202806044981292,0.22171056525222066,0.0874598210643375,-0.10853667719521959
22,2.432966865374341,0.5613736096614166,-0.20894805938722633,-0.16869607016452215,-0.004936296500571036,0.026236842847237207,1.2111735476247745,0.18328288200204895,0.08130389224102766,-0.11375742318829407
23,2.432966897316848,0.5487669636502605,-0.23936338268542073,-0.12034711750628763,0.014240473388138275,0.04455127764529182,1.0960258906982614,0.2615393499225338,0.08457739519660698,-0.12295787419741389
24,2.4329669359857964,0.4163591455038339,-0.2917481966566925,0.19488851084813028,0.0005161036037668043,0.032035873005961446,1.1082337310762655,0.15313351047521478,0.0781476792593837,-0.12453337925839914
25,2.4329668632723433,0.6257267113634986,-0.04976757983230029,-0.2003613113135681,0.0351043724406262,-0.005847657237593118,1.1158171168961346,0.10320972084134972,0.07250574646875871,-0.12935421434144334
26,2.4329668497714345,0.4413298362613023,-0.2928480395186386,-0.13868049036314184,-0.002454228384664192,0.05315273469789378,1.2766009026468725,0.2638979889475831,0.0781215893411733,-0.11208733846945224
27,2.4329669994020118,0.3263886340378407,-0.38133147571614023,0.16166645062483942,-0.044835237791377214,0.09508499302810869,1.0558470213890199,0.39774792641795387,0.07197129895000015,-0.11550663947140127
28,2.432966924256696,0.39997908166983803,-0.35188942565544795,-0.13644342699755102,-0.02538450045551499,0.11690433018868493,1.196655654174736,0.41729064591987475,0.07899413375650602,-0.12907352412962225
29,2.432966990471314,0.3723995654455306,-0.36928546838289544,0.17948172685618569,-0.03815545704407819,0.08850665329762464,1.104411745962841,0.2766434410022791,0.07686194787648215,-0.12383118193506787
30,2.432966923394067,0.5535375027220802,-0.18090187749429498,-0.18513125703941158,0.002432036144197791,0.06497708353138604,1.083669217330896,0.29731330499970887,0.06727892854411266,-0.13614202720367918
31,2.4329669286449116,0.38328251819068854,-0.3858081897283202,-0.13085255282698194,-0.032525617142818486,0.11028418309995103,1.2377863117029098,0.43480958740767434,0.07306802779715466,-0.12301129667014127
32,2.4329669622235,0.3155423937321703,-0.41334557309245834,0.17494706742437266,-0.037426752734976476,0.08765113908033528,1.2402276603717621,0.2444928133455181,0.07684929134279375,-0.12190506909715954
33,2.4329668572854035,0.4823669403248284,-0.3619741967397904,-0.1452909446592086,-0.018266379875100214,0.09530536063510947,1.4461564692080044,0.11153375510260993,0.0875694526976677,-0.13036749090782684
34,2.432967041422903,0.3207022516285895,-0.428897859101702,0.13894350710966177,-0.038684344667472115,0.10490735052704303,0.9911128557661236,0.5147392327848561,0.06549561354277916,-0.10128565254339394
35,2.432966990891439,0.345361403308864,-0.41807054533349963,-0.1357312066860918,-0.03274464343508393,0.13370107136354098,1.0795446729377904,0.6302100772128616,0.06748339501597855,-0.1027212594398691
36,2.4329670222685555,0.25983975830298,-0.5139689444480354,0.14938683189483484,-0.03542243700872061,0.10862446340974008,0.9545398133468475,0.6728695994015983,0.06686250466895632,-0.09569864598806621
37,2.4329669177951523,0.29593060212432465,-0.5090231668301546,-0.15360739015408792,-0.04470730174462206,0.15858170900962085,1.178998449012117,0.6597178924205882,0.07523776901173057,-0.0940956147226037
