,none,board_features,graph_features,turn_features,p0_vps,p1_vps
1,2.216244812766596,0.024515241675406196,-0.13356476491226565,0.18033276080254168,1.2665324924629364,0.44593948281176576
2,2.2162447211373295,0.11037117356657711,-0.12106032643795783,0.43135382780134823,0.8646060024036102,0.49848446870101887
3,2.2162450724982774,-0.2846856815269628,-0.4439887431854755,0.17162973576733073,0.363974035490354,-0.023174027283227316
4,2.216244633885385,0.1693788647479605,0.004784543409619646,0.19261214198829468,0.629874005746754,0.7871056732649212
5,2.216244621523397,0.20716312347617527,-0.0735176629026687,0.18612279163256507,0.6367564508786272,0.8272305175448879
6,2.216244553259038,0.36343445832610294,-0.03442665921348609,-0.09831220359405513,0.6525285603219341,0.9005310463384213
7,2.2162444355041155,0.27219451422890606,0.15880713801091362,0.47418071045670684,-0.09023671029904312,0.9688093959659638
8,2.2162449028835858,-0.6320988074301434,-0.046481671899346294,-0.13946237813122117,-0.534230909761294,0.13602910118296715
9,2.216244949025196,-0.5886518530765793,-0.0687851983958844,-0.1568728423089976,-0.5201257857071049,0.11819103178855724
10,2.2162445341858836,-0.09738628209453234,0.2163217175033171,-0.08345208040886878,0.1937935574961803,0.5544783040133135
11,2.2162449627334553,-0.43766272956987495,-0.38440509628268327,0.12018932888328626,-0.7406765412829108,0.22631036558249762
12,2.216244808921636,-0.40147995393733305,-0.048737412415357256,-0.09051645922817911,-0.9443223627923133,0.268811481804451
13,2.2162448535063284,-0.4026768478452405,-0.07463755585690238,0.09525316698123669,-1.065822050869843,0.23163856014506068
14,2.216244778920461,-0.336853793446136,-0.14213293774061433,-0.09506470332214731,-0.815537001251662,0.17334374055774765
15,2.2162448277838123,-0.40288059860112424,-0.14357710876511567,0.10853267851927603,-0.929812191299103,0.1514925086754198
16,2.2162447503748353,-0.285875311237926,-0.11068570547079673,-0.09581680306167364,-0.7887696258928081,0.06490274616848563
17,2.216244841271574,-0.3963611715629104,-0.06704096861836742,0.10316528486983592,-1.0266982714391106,0.17069041213493036
18,2.2162447331347424,-0.18437533506893014,-0.014473718920002154,-0.11383944926296682,-1.0728793596129749,0.1693231386120812
19,2.2162447981607767,-0.31537252592047815,-0.07652909020737261,0.15710251342199885,-1.148842555252932,0.1673969439325393
20,2.2162446216005165,0.010059711355319384,0.1877613605100382,-0.08173626881888066,-1.1087634303213278,-0.22356615781444225
21,2.2162447863016768,-0.24848565659736296,-0.07011204680087693,0.1674420367165165,-1.2058950756192917,0.14080603409133924
22,2.2162448146442597,-0.24406600202001216,-0.04683758276773163,-0.2001685638617057,-1.343961710223399,-0.3812108508057382
23,2.216244693203875,0.0501394110746497,-0.0231236723489546,0.2016259559065615,-1.5621418959975912,0.11725548428424683
24,2.2162446277069554,0.14033659644391416,0.0876293419417727,-0.07127802602635072,-1.5277908063557588,0.1548581615231237
25,2.2162448150439027,-0.18421957843984585,-0.06997424720207092,0.1377109361606758,-1.8401082562663005,-0.2596535891157417
26,2.2162447547685966,-0.15917469609499096,-0.03612843713034908,-0.11343629978708757,-1.7219871466814134,-0.18551815519552767
27,2.2162446274595884,0.04517542192101767,0.14530070935324588,0.29813959352579744,-1.570909525712749,-0.1339509633995807
28,2.2162446116435692,-0.2244880122615963,0.019836019409422985,-0.1108774500473302,-1.248611699903323,-0.6521035777243336
29,2.21624475536534,-0.20567918761468015,0.031063649424573635,0.19113196142864278,-1.6999966767212187,-0.5327643959135926
30,2.216244593852532,-0.262095722886927,0.03162858266970801,-0.10719710151169771,-1.205590982820022,-0.6729894943946705
31,2.2162445845608714,-0.1916470511830223,0.04648800625099437,0.1744818788760343,-1.520801908764736,-0.7247656032261487
32,2.2162444534498422,-0.2521100974746037,0.03243790057985798,-0.08372394336442282,-1.0675928028867254,-0.8452557435976963
