,none,board_features,graph_features,turn_features,p0_vps,p1_vps
1,2.606847746205856,-0.01673406372558206,-0.22123129665923547,0.43371451975814634,0.8859926326069246,0.3114104002595608
2,2.606848031184289,-0.3383364256270121,-0.45611767498576344,0.18268862596398538,0.08087691930060126,-0.0759591450943729
3,2.6068480544285464,-0.5985869188237949,-0.18111266157223344,0.17682428575738363,-0.0015259958981456712,-0.002446381405031617
4,2.6068480405387886,-0.3822627569015475,-0.20928879470584932,0.16845019108664447,-0.06887730288920907,-0.11486903890029726
5,2.6068480209922598,-0.2916235814230341,-0.21818435244422812,0.13829827959908875,-0.11378951509590113,-0.12154857473025166
6,2.6068479530931694,-0.22132458248900638,-0.13540187935063713,-0.14461473642811823,-0.056993417647104805,-0.048513128036837605
7,2.6068480011892525,-0.30490443169116493,-0.20065895021191632,0.14196724203064842,-0.07148148321658715,-0.17177011336006726
8,2.6068479096653125,-0.1849422358094856,-0.11654169334987113,-0.23938275525969716,-0.04952125026547699,-0.016459861982674573
9,2.6068479200173855,-0.29055969303787016,-0.1574109260825895,-0.14259435184421382,0.06930135235072793,-0.08558411364907914
10,2.6068479648342615,-0.36068589786447774,-0.24226549228681743,0.15917012143618864,0.08623408282378331,-0.2493005310148852
11,2.606847592215606,-0.1342761579880883,0.053834692764784337,0.05395061689931621,-0.018132273130716442,0.4377753508856417
12,2.606847591706432,0.030958218511417224,-0.04111426166444632,0.13187075964157813,0.07278123580676221,1.198656316286883
13,2.6068475263443607,0.06287165498482095,-0.008678181936130458,-0.14047134621657098,0.17034893540374452,1.3090811967692948
14,2.606847591706432,0.030958218511417224,-0.04111426166444632,0.13187075964157813,0.07278123580676221,1.198656316286883
15,2.6068475263443607,0.06287165498482095,-0.008678181936130458,-0.14047134621657098,0.17034893540374452,1.3090811967692948
16,2.606847542617188,0.029599602423917903,0.023230936144351566,0.17533019359362934,0.1094568335701801,1.0555346939106638
17,2.606847465334092,0.0997566069354624,0.23333911939862806,-0.1466829159709342,0.14867210845079226,1.058067291814391
18,2.606847542617188,0.029599602423917903,0.023230936144351566,0.17533019359362934,0.1094568335701801,1.0555346939106638
19,2.606847465334092,0.0997566069354624,0.23333911939862806,-0.1466829159709342,0.14867210845079226,1.058067291814391
20,2.606847542617188,0.029599602423917903,0.023230936144351566,0.17533019359362934,0.1094568335701801,1.0555346939106638
21,2.606847465334092,0.0997566069354624,0.23333911939862806,-0.1466829159709342,0.14867210845079226,1.058067291814391
22,2.6068476487790764,0.409893913834538,-0.013921224374048996,0.12314400656223704,-0.48158611010696784,0.3556216905921722
23,2.6068475959498776,0.404276644997971,-0.01959923149984502,-0.09697774999230371,-0.24786958800135764,0.35332221805514813
24,2.606847640872443,0.36598923590473853,0.005819629309622404,0.11665857058879678,-0.3882299644904271,0.29291481401923714
25,2.606847595243061,0.2921220333850961,0.024037235408669172,-0.07346393565831635,-0.1574549265094677,0.3079118906714664
26,2.6068476178215674,0.49006763330732944,-0.026490352736278894,-0.09948076285372412,-0.24569084268922006,0.2747466248791117
27,2.606847493362873,0.4574171523811089,0.02335529772451217,0.18242740524041667,0.06766559411265283,0.6622867993538268
28,2.606847920302586,-0.12284527500936962,-0.23003349590179042,-0.4538019784658518,-0.7704472364288248,-0.029719565077497734
29,2.606847729191622,0.42367673624038676,-0.05785670918617225,0.18734947967452997,0.4960814177703955,0.343901412019759
30,2.6068476376590057,0.39168370429155747,0.0710712777112481,-0.10772599469282418,0.6284929128358221,0.40963042617150014
31,2.606847703036092,0.3867372431199808,-0.027461036774147574,0.17491767885305076,0.5751142929433626,0.2838441581529769
32,2.6068476352124215,0.40837707410899904,0.1087779800934765,-0.10768109251987057,0.6073633676505648,0.37631500191453315
33,2.606847668223861,-0.07275977210463547,0.13946663400145531,0.3593975341347214,0.8312224763076812,0.1358253411543513
34,2.6068479974995555,-0.4430620246618539,-0.12259900735222734,-0.2686194887127092,0.4441491051113793,-0.2167161432719909
35,2.606847668223861,-0.07275977210463547,0.13946663400145531,0.3593975341347214,0.8312224763076812,0.1358253411543513
36,2.6068479599410037,-0.5197240848287568,-0.17794733778342847,-0.12864695603241355,0.5170831980170221,-0.29761241081506623
37,2.6068480165689043,-0.5392145827037311,-0.2254231233425556,0.10730275070255685,0.42343266521200357,-0.37294529909804325
38,2.606847910485172,-0.5170605501405281,-0.23599597689539648,-0.14426287371355878,0.7707206478969076,-0.48024885316226423
39,2.6068476788029185,-0.10819449211046639,0.1999968169614057,0.3543552365309602,0.8172953856094719,0.129699272742278
40,2.6068479799319006,-0.49721064874732196,0.0336897761733988,-0.3909398957123768,0.41053194851479125,-0.16291881186004592
41,2.6068480096856024,-0.4645818360318879,-0.020960850969702183,-0.30614792833215626,0.35627471357576246,-0.17143168270495762
42,2.6068476919832717,-0.053276342871716675,0.21647819142546865,0.37009149111655154,0.7149222389989566,0.14493662771525595
43,2.606847950760788,-0.503663497641194,-0.10569666479431711,-0.13721645164712387,0.5211246701148359,-0.38139567353162723
44,2.6068476811591643,0.027435325374983166,0.09756898494235855,0.13523089619422224,0.9365542344388963,0.19636283736191695
45,2.6068475571099285,0.05771560927934383,0.09718590265372251,-0.13076017947266094,1.326822485925494,0.042188437884197794
46,2.606847695580292,0.10504937023969496,0.0671646043802182,0.11538600965029266,0.9104494236857038,0.1951028854368646
47,2.606847547073278,0.06346443700977833,0.09269803837024326,-0.11939078175751383,1.3320447017888322,0.024335891040461632
48,2.606847680032977,0.06796414307750875,0.08239167937384895,0.12979960420497916,0.9112098783453438,0.20178698643656945
49,2.6068477718459855,0.19800469453103967,-0.3361181516524806,-0.17347950696389644,-0.8387295592529201,-0.456525108928469
50,2.606847759107158,0.33164809119067695,-0.29235195823029014,0.11522786365644228,-1.2744436636180154,-0.48692795757502016
51,2.60684779062832,0.060026446624415086,-0.5656813881246873,-0.3675392138998586,-0.6085684853545293,-1.125084822261325
52,2.6068478369669243,0.2781951505469911,-0.03400843183078517,0.0793297732883314,-1.6189869188481771,-0.31137723555614827
53,2.6068474098977363,0.831402290395719,0.13717097666587266,-0.0947911606087776,-0.5075688170752533,0.026938961351237606
54,2.6068478819826604,0.1577544292306811,-0.05055088077915679,0.08030165125565872,-1.3067980009961842,-0.4875548517426229
55,2.6068474517760314,0.489023614366881,0.08124029739191072,-0.10042567608261069,-0.07598603777449656,-0.0006999514372979798
