,none,board_features,graph_features,turn_features,p0_vps,p1_vps
1,2.8311688212413637,0.049688370496793866,-0.07972820808924974,0.23120237435855762,0.8007502094720086,0.16691838640766865
2,2.8311691003932298,-0.4034816632568469,-0.41654124813811844,0.1984000263906484,0.010055165192758342,-0.21960106295645732
3,2.83116906992312,-0.38517097389343596,-0.3579186009807509,0.17091989876269967,-0.05419931204122658,-0.2047998183170432
4,2.831168779545338,0.04701002585833569,-0.12924067021647634,0.15000220239842132,0.7715496743012877,0.32950993302310705
5,2.8311687824404563,0.03900272562400042,-0.16596550910687236,0.1517934246394672,0.8036960184139943,0.3403045002774824
6,2.831168948089114,-0.2166535635288057,-0.19237837881992187,-0.4680134317365516,-0.9994182170806639,0.045294846750559864
7,2.831168706617843,0.15918000878874872,-0.1610190008475978,-0.06498616369998322,1.0075493143599066,0.2281069983651014
8,2.831168770647357,0.11111765242502425,-0.18895643808886908,0.20180361013640147,0.9137690852542285,0.13109724867545514
9,2.8311686812294954,0.15289544629456753,-0.13665665031702467,-0.059082093414920545,1.0542167880872721,0.15745767330639926
10,2.831168701622855,0.12294725257908001,-0.07231751878209591,0.17030075854127613,0.8862655797965907,0.06163509403990641
11,2.831168605428723,0.23139521504101523,0.07351599724426816,-0.12875607793965682,0.9292203128931162,0.06345567976128075
12,2.831168987125547,-0.41858699721461623,-0.07441367591271553,0.17176323233032492,-0.9349499301167726,-0.5749813910873411
13,2.8311685402885787,0.027720528997135868,0.23838817983116634,-0.07429452664869468,-0.4478765815254011,0.4248935411738271
14,2.831168610355126,0.26779591442255213,-0.07360361839181007,-0.07967478744943757,0.910896563552517,0.14341706369397345
15,2.8311687532242726,0.10022983414078357,-0.19383976299425576,0.17779285891481622,0.7376236389081859,0.34702458614980936
16,2.831169123044545,-0.2630784802311482,-0.6850302906753114,-0.4320229769354648,-0.27703399181013166,-0.17400289792614704
17,2.8311689272863636,-0.16814501526144326,-0.45345652338338593,-0.13248158170280455,-0.04591638335526721,-0.03116929761751064
18,2.8311690086983616,-0.26203515933092464,-0.5599722570307774,0.174140018464113,-0.12649926713526954,-0.05680213253506383
19,2.831169018097244,-0.2895716808679915,-0.744109060219745,-0.1188595998576073,0.3292511854264647,-0.007879573728476863
20,2.83116868115973,0.12043865062927728,-0.35420583906214986,0.41017177330887,0.7865558109803693,0.2058706814570369
21,2.8311689686366206,-0.17080459594530867,-0.5918451246243055,-0.3920070844959176,0.3979192502860293,-0.07443120644974588
22,2.83116896388386,-0.3491284379127811,-0.5586150682883803,-0.12320804081193759,0.3091813305274649,-0.10939855196508619
23,2.8311690972095125,-0.1600137071761811,-0.6995031051827443,0.20097084598947162,-0.2170238944507659,-0.9555988395059916
24,2.831168960791469,-0.13408365912709433,-0.2776411715044024,-0.15131317281960743,-0.2340704918557163,-1.0340603125468284
25,2.8311689679201035,-0.3102345120399398,-0.3852370523227138,0.1809140170619526,-1.0558948481043868,-0.26071636597072373
26,2.8311688297289486,-0.08687442227476858,-0.4262955238299488,-0.12842404194139445,-0.8765073227374224,-0.31306752676641847
